query	target	 identity	alignment_length	N_mismatches	N_gap openings	query_start	query_end	target_start	target_end	e-value	bitscore
S16C43766_25	NZ_CP029117.1_123	0.45	176	96	0	1	176	1	175	2.69E-39	145
S16C43766_25	NZ_CP019075.1_11	0.45	176	96	0	1	176	1	175	2.69E-39	145
S16C43766_25	NZ_CP024832.1_20	0.45	176	96	0	1	176	1	175	2.69E-39	145
S16C43766_25	NZ_CP011063.1_25	0.45	176	96	0	1	176	1	175	2.69E-39	145
S16C43766_25	NC_026014.1_41	0.461	176	94	0	1	176	1	175	8.50E-41	149
S16C43766_25	NZ_CP011399.1_12	0.463	176	93	0	1	176	1	175	4.53E-41	150
S16C43766_25	NZ_CP014526.1_28	0.472	176	92	0	1	176	11	185	1.96E-42	154
S16C43766_3	NC_023031.1_71	0.369	139	83	0	86	224	48	180	1.70E-19	89
S16C43766_3	NZ_CP023025.1_45	0.369	139	83	0	86	224	48	180	1.70E-19	89
S16C43766_41	NZ_CP017387.1_45	0.378	610	370	0	5	600	10	619	1.98E-115	389
S16C43766_41	NZ_CP025144.1_230	0.378	610	370	0	5	600	10	619	1.98E-115	389
S16C43766_41	NZ_CP025141.1_229	0.378	610	370	0	5	600	10	619	1.98E-115	389
S16C43766_41	NZ_CP025147.1_238	0.378	610	370	0	5	600	10	619	1.98E-115	389
S16C43766_41	NZ_CP018956.1_116	0.378	610	370	0	5	600	10	619	1.98E-115	389
S16C43766_41	NZ_CP021835.1_34	0.378	610	370	0	5	600	10	619	1.98E-115	389
S16C43766_45	NZ_CP025144.1_222	0.395	81	48	0	1	81	1	81	5.52E-11	58
S16C43766_45	NZ_CP017387.1_53	0.395	81	48	0	1	81	1	81	5.52E-11	58
S16C43766_45	NZ_CP025141.1_221	0.395	81	48	0	1	81	1	81	5.52E-11	58
S16C43766_45	NZ_CP025147.1_230	0.395	81	48	0	1	81	1	81	5.52E-11	58
S16C43766_45	NZ_CP021835.1_26	0.395	81	48	0	1	81	1	81	5.52E-11	58
S16C43766_45	NZ_CP018956.1_124	0.395	81	48	0	1	81	1	81	5.52E-11	58
S16C43766_51	NZ_CP025144.1_215	0.357	195	120	0	102	296	47	233	2.75E-28	117
S16C43766_51	NZ_CP025141.1_214	0.357	195	120	0	102	296	47	233	2.75E-28	117
S16C43766_51	NZ_CP025147.1_223	0.357	195	120	0	102	296	47	233	2.75E-28	117
S16C43766_51	NZ_CP021835.1_19	0.357	195	120	0	102	296	47	233	2.75E-28	117
S16C43766_51	NZ_CP017387.1_64	0.357	195	120	0	102	296	47	233	2.75E-28	117
S16C43766_52	NZ_CP025141.1_213	0.389	797	485	0	8	804	18	811	1.08E-160	527
S16C43766_52	NZ_CP025147.1_222	0.389	797	485	0	8	804	18	811	1.08E-160	527
S16C43766_52	NZ_CP018956.1_135	0.389	797	485	0	8	804	18	811	1.08E-160	527
S16C43766_52	NZ_CP021835.1_18	0.389	797	485	0	8	804	18	811	1.08E-160	527
S16C43766_52	NZ_CP017387.1_65	0.389	797	485	0	8	804	18	811	1.08E-160	527
S16C43766_52	NZ_CP025144.1_214	0.389	797	485	0	8	804	18	811	1.08E-160	527
S16C43766_56	NZ_CP021835.1_13	0.432	322	174	0	35	356	26	333	4.52E-72	248
S16C43766_56	NZ_CP018956.1_140	0.432	322	174	0	35	356	26	333	4.52E-72	248
S16C43766_56	NZ_CP025144.1_209	0.432	322	174	0	35	356	26	333	4.52E-72	248
S16C43766_56	NZ_CP025141.1_208	0.432	322	174	0	35	356	26	333	4.52E-72	248
S16C43766_56	NZ_CP025147.1_217	0.432	322	174	0	35	356	26	333	4.52E-72	248
S16C43766_65	NZ_CP033945.1_48	0.393	75	44	0	2	76	4	77	1.21E-08	54
S16C43766_65	NC_026016.1_44	0.351	100	63	0	1	100	1	98	6.21E-11	61
S16C43766_65	NZ_CP034163.1_57	0.37	109	68	0	2	110	6	114	2.56E-14	70
S16C43766_65	NZ_CP022733.1_39	0.4	100	59	0	2	100	6	105	7.33E-15	72
S16C43766_65	NZ_CP038506.1_46	0.4	100	59	0	2	100	6	105	7.33E-15	72
S16C43766_65	NZ_CP026725.1_45	0.4	100	59	0	2	100	6	105	7.33E-15	72
S16C43766_65	NZ_CP025144.1_201	0.376	109	66	0	2	110	5	110	7.33E-15	72
S16C43766_65	NZ_CP025141.1_200	0.376	109	66	0	2	110	5	110	7.33E-15	72
S16C43766_65	NZ_CP018956.1_148	0.376	109	66	0	2	110	5	110	7.33E-15	72
S16C43766_65	NZ_CP025147.1_209	0.376	109	66	0	2	110	5	110	7.33E-15	72
S16C43766_65	NZ_CP021835.1_5	0.376	109	66	0	2	110	5	110	7.33E-15	72
S16C43766_65	NZ_CP034164.1_10	0.377	109	67	0	2	110	6	114	5.36E-15	72
S16C43766_65	NC_042049.1_23	0.406	99	57	0	3	99	5	103	3.92E-15	73
S16C43766_65	NZ_CP023961.1_107	0.379	109	67	0	2	110	6	114	3.92E-15	73
S16C43766_65	NZ_CP013780.1_84	0.38	109	64	0	2	110	4	108	2.87E-15	73
S16C43766_65	NZ_CP033943.1_62	0.38	109	64	0	2	110	4	108	2.87E-15	73
S16C43766_65	NZ_CP013780.1_22	0.382	109	64	0	2	110	4	108	2.10E-15	74
S16C43766_65	NZ_CP009168.1_43	0.382	109	67	0	2	110	6	114	2.10E-15	74
S16C43766_65	NZ_CP027443.1_50	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP029103.1_69	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP021336.1_68	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_AP018798.1_14	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP024832.1_8	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP030183.1_41	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP031654.1_37	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP009051.1_13	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NC_005856.1_16	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NC_017653.1_20	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP012491.1_107	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_LT905089.1_26	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP021203.1_34	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP019054.1_99	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP019188.1_108	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP011063.1_13	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP019075.1_108	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP021340.1_68	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP027199.1_37	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP035313.1_97	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP027133.1_7	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP015837.1_95	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP030784.2_68	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP013030.1_29	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP034821.1_144	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP028125.1_79	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP034959.1_37	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP023381.1_38	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP023896.1_69	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NC_031129.1_50	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP026475.1_52	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP024817.1_54	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP030188.1_41	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP033848.1_18	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NC_042128.1_13	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NC_013370.1_14	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_AP018809.1_16	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP029117.1_111	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP027590.1_110	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_CP033882.1_7	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NZ_LR130557.1_52	0.383	109	67	0	2	110	6	114	1.54E-15	74
S16C43766_65	NC_028954.1_24	0.413	99	56	0	3	99	5	103	1.12E-15	74
S16C43766_65	NZ_CP023732.1_94	0.385	109	66	0	2	110	6	114	1.12E-15	74
S16C43766_65	NZ_CP015997.1_12	0.385	109	66	0	2	110	6	114	1.12E-15	74
S16C43766_65	NZ_CP033945.1_14	0.387	109	64	0	2	110	4	108	8.21E-16	75
S16C43766_65	NZ_CP027575.1_80	0.387	109	66	0	2	110	6	114	8.21E-16	75
S16C43766_65	NC_006552.1_17	0.388	109	66	0	2	110	5	113	6.00E-16	75
S16C43766_65	NC_028657.1_16	0.351	132	81	0	2	127	4	135	3.58E-17	79
S16C43766_65	NZ_CP027613.1_192	0.405	109	64	0	2	110	6	114	1.91E-17	79
S16C43766_65	NZ_CP014649.1_18	0.405	109	64	0	2	110	6	114	1.91E-17	79
S16C43766_65	NZ_CP007729.1_207	0.405	109	64	0	2	110	6	114	1.91E-17	79
S16C43766_65	NZ_CP008829.1_207	0.405	109	64	0	2	110	6	114	1.91E-17	79
S16C43766_65	NZ_CP018759.1_107	0.405	109	64	0	2	110	5	113	1.91E-17	79
S16C43766_65	NZ_CP034821.1_100	0.359	130	80	0	2	127	6	135	1.40E-17	80
S16C43766_65	NZ_CP022660.1_216	0.368	128	77	0	2	129	6	128	3.99E-18	81
S16C43766_65	NZ_CP021203.1_141	0.399	124	73	0	2	125	6	128	1.93E-20	88
S16C43766_65	NZ_CP013486.1_47	0.375	136	78	0	2	127	6	141	1.41E-20	89
S16C43766_67	NZ_CP025144.1_199	0.359	301	186	0	1	301	1	291	1.87E-49	180
S16C43766_67	NZ_CP025141.1_198	0.359	301	186	0	1	301	1	291	1.87E-49	180
S16C43766_67	NZ_CP025147.1_207	0.359	301	186	0	1	301	1	291	1.87E-49	180
S16C43766_67	NZ_CP018956.1_150	0.359	301	186	0	1	301	1	291	1.87E-49	180
S16C43766_67	NZ_CP021835.1_3	0.359	301	186	0	1	301	1	291	1.87E-49	180
S16C43766_68	NZ_CP018956.1_146	0.363	310	192	0	21	323	8	317	4.41E-52	188
S16C43766_68	NZ_CP025144.1_203	0.363	310	192	0	21	323	8	317	4.41E-52	188
S16C43766_68	NZ_CP025141.1_202	0.363	310	192	0	21	323	8	317	4.41E-52	188
S16C43766_68	NZ_CP025147.1_211	0.363	310	192	0	21	323	8	317	4.41E-52	188
S16C43766_68	NZ_CP021835.1_7	0.363	310	192	0	21	323	8	317	4.41E-52	188
S16C43766_72	NZ_CP007729.1_196	0.358	421	268	0	3	420	2	422	9.66E-72	250
S16C43766_72	NZ_CP008829.1_196	0.358	421	268	0	3	420	2	422	9.66E-72	250
S16C43766_72	NZ_CP014649.1_29	0.358	421	268	0	3	420	2	422	9.66E-72	250
S16C43766_72	NZ_CP027613.1_202	0.36	421	267	0	3	420	2	422	2.05E-72	252
S16C43766_72	NZ_LR134278.1_9	0.374	416	259	0	3	416	2	417	4.64E-76	262
S16C43766_72	NZ_CP010135.1_35	0.379	417	256	0	3	416	2	418	8.14E-78	267
S16C43766_73	NZ_CP034821.1_79	0.35	113	72	0	40	152	28	138	2.94E-13	68
S16C43766_73	NZ_LR134278.1_10	0.384	116	70	0	41	156	25	139	4.73E-17	79
S16C43766_73	NZ_CP010135.1_36	0.404	115	67	0	41	155	25	138	1.11E-18	83
S16C43766_73	NZ_CP009882.1_82	0.43	123	68	0	32	154	20	140	3.55E-23	96
S16C4524_10	NZ_CP027613.1_220	0.488	78	39	0	49	125	35	112	1.46E-15	73
S16C4524_12	NZ_CP014649.1_110	0.482	664	342	0	247	907	150	813	1.30E-179	586
S16C4524_12	NZ_CP027613.1_1	0.482	664	342	0	247	907	150	813	1.30E-179	586
S16C4524_12	NZ_CP007729.1_115	0.482	664	342	0	247	907	150	813	1.30E-179	586
S16C4524_12	NZ_CP008829.1_115	0.482	664	342	0	247	907	150	813	1.30E-179	586
S16C4524_13	NZ_CP019308.1_134	0.351	126	81	0	1	126	2	127	6.00E-16	75
S16C4524_13	NZ_CP025144.1_124	0.355	127	81	0	1	127	8	133	1.25E-16	77
S16C4524_13	NZ_CP018956.1_228	0.355	127	81	0	1	127	8	133	1.25E-16	77
S16C4524_13	NZ_CP025147.1_130	0.355	127	81	0	1	127	8	133	1.25E-16	77
S16C4524_13	NZ_CP025141.1_124	0.355	127	81	0	1	127	8	133	1.25E-16	77
S16C4524_13	NZ_CP021835.1_183	0.355	127	81	0	1	127	8	133	1.25E-16	77
S16C4524_13	NZ_CP025144.1_153	0.366	127	79	0	1	127	8	133	1.02E-17	80
S16C4524_13	NZ_CP025147.1_159	0.366	127	79	0	1	127	8	133	1.02E-17	80
S16C4524_13	NZ_CP025141.1_153	0.366	127	79	0	1	127	8	133	1.02E-17	80
S16C4524_13	NZ_CP018956.1_199	0.366	127	79	0	1	127	8	133	1.02E-17	80
S16C4524_13	NZ_CP021835.1_212	0.366	127	79	0	1	127	8	133	1.02E-17	80
S16C4524_13	NZ_CP017387.1_89	0.366	127	79	0	1	127	8	133	1.02E-17	80
S16C4524_13	NZ_CP016381.1_148	0.366	127	79	0	1	127	8	133	1.02E-17	80
S16C4524_13	NZ_AP015032.1_51	0.37	127	79	0	1	127	8	133	3.99E-18	81
S16C4524_18	NZ_CP027613.1_1	0.604	784	301	0	36	796	30	813	3.00E-296	920
S16C4524_18	NZ_CP014649.1_110	0.604	784	301	0	36	796	30	813	2.19E-296	921
S16C4524_18	NZ_CP007729.1_115	0.604	784	301	0	36	796	30	813	2.19E-296	921
S16C4524_18	NZ_CP008829.1_115	0.604	784	301	0	36	796	30	813	2.19E-296	921
S16C4524_20	NZ_CP015439.1_269	0.372	288	178	0	36	320	3	290	2.25E-49	181
S16C4524_22	NZ_CP018956.1_243	0.42	196	112	0	1	194	111	306	1.68E-39	147
S16C4524_22	NZ_CP021835.1_168	0.42	196	112	0	1	194	111	306	1.68E-39	147
S16C4524_3	NZ_CP025144.1_124	0.362	109	68	0	2	110	7	113	7.84E-14	68
S16C4524_3	NZ_CP018956.1_228	0.362	109	68	0	2	110	7	113	7.84E-14	68
S16C4524_3	NZ_CP025147.1_130	0.362	109	68	0	2	110	7	113	7.84E-14	68
S16C4524_3	NZ_CP025141.1_124	0.362	109	68	0	2	110	7	113	7.84E-14	68
S16C4524_3	NZ_CP021835.1_183	0.362	109	68	0	2	110	7	113	7.84E-14	68
S16C4524_3	NZ_AP015032.1_51	0.376	109	66	0	2	110	7	113	4.66E-15	72
S16C4524_3	NZ_CP025144.1_153	0.377	109	66	0	2	110	7	113	3.40E-15	72
S16C4524_3	NZ_CP025147.1_159	0.377	109	66	0	2	110	7	113	3.40E-15	72
S16C4524_3	NZ_CP025141.1_153	0.377	109	66	0	2	110	7	113	3.40E-15	72
S16C4524_3	NZ_CP018956.1_199	0.377	109	66	0	2	110	7	113	3.40E-15	72
S16C4524_3	NZ_CP021835.1_212	0.377	109	66	0	2	110	7	113	3.40E-15	72
S16C4524_3	NZ_CP017387.1_89	0.377	109	66	0	2	110	7	113	3.40E-15	72
S16C4524_3	NZ_CP016381.1_148	0.377	109	66	0	2	110	7	113	3.40E-15	72
S16C4524_3	NZ_CP019308.1_134	0.505	108	53	0	3	110	2	109	2.87E-26	104
S16C4524_4	NZ_CP017949.1_79	0.35	557	359	0	301	857	102	655	2.31E-89	317
S16C4524_4	NZ_CP014649.1_110	0.391	498	302	0	320	816	265	762	1.05E-94	334
S16C4524_4	NZ_CP027613.1_1	0.391	498	302	0	320	816	265	762	1.05E-94	334
S16C4524_4	NZ_CP007729.1_115	0.391	498	302	0	320	816	265	762	1.05E-94	334
S16C4524_4	NZ_CP008829.1_115	0.391	498	302	0	320	816	265	762	1.05E-94	334
S16C4524_4	NZ_CP011399.1_14	0.372	707	441	0	153	859	8	710	3.16E-130	440
S16C4524_5	NZ_CP017949.1_76	0.417	83	48	0	41	123	35	117	2.74E-12	64
S16C4985_12	NZ_CP015439.1_216	0.454	75	35	0	22	96	18	83	1.02E-12	64
S16C4985_127	NC_023591.1_33	0.485	173	85	0	12	184	3	168	1.51E-43	157
S16C4985_127	NZ_CP015530.1_10	0.693	149	45	0	38	186	22	170	1.34E-61	209
S16C4985_166	NZ_CP009216.1_33	0.505	84	40	0	1	84	1	82	3.32E-19	82
S16C5640_30	NZ_CP015087.1_22	0.379	217	130	0	13	229	8	218	2.19E-37	141
S16C5640_53	NC_028849.1_34	0.378	93	52	0	23	107	26	118	3.50E-12	63
S16C5640_53	NC_023607.1_33	0.368	98	56	0	19	107	16	113	1.86E-12	63
S16C5640_53	NC_023606.1_30	0.375	98	55	0	19	107	16	113	5.26E-13	65
S16C5640_53	NC_028744.1_31	0.387	98	54	0	19	107	16	113	5.77E-14	68
S16C58994_27	NC_028662.1_44	0.365	72	44	0	2	71	8	79	1.96E-07	47
S16C58994_27	NC_031257.1_53	0.384	72	43	0	2	71	5	76	1.53E-08	50
S16C58994_27	NZ_CP027794.1_78	0.413	73	42	0	2	74	11	83	1.78E-10	56
S16C58994_27	NC_023591.1_48	0.585	74	30	0	2	74	29	102	3.06E-21	87
S16C58994_30	NZ_CP027309.1_110	0.361	120	76	0	58	177	6	125	3.30E-15	75
S16C58994_30	NC_029024.1_90	0.363	134	84	0	1	133	1	134	3.68E-18	83
S16C58994_30	NZ_CP009332.1_9	0.353	142	91	0	1	141	1	142	1.07E-18	85
S16C58994_30	NZ_CP011399.1_12	0.367	141	87	0	1	141	1	139	4.79E-20	89
S16C58994_30	NZ_CP016454.1_3	0.361	145	91	0	3	146	6	150	3.51E-20	89
S16C58994_30	NZ_CP012491.1_1	0.431	129	72	0	1	129	1	127	3.10E-24	101
S16C58994_30	NZ_CP029117.1_12	0.42	136	77	0	8	143	4	137	6.51E-25	103
S16C58994_30	NC_042128.1_38	0.419	138	78	0	1	138	1	136	2.55E-25	104
S16C58994_30	NZ_CP014852.1_90	0.351	179	114	0	1	179	1	177	1.37E-25	105
S16C58994_30	NZ_CP016454.1_37	0.352	178	112	0	2	179	3	176	1.37E-25	105
S16C58994_30	NC_012961.1_18	0.401	151	87	0	1	146	1	151	2.87E-26	107
S16C58994_30	NZ_CP020749.1_46	0.363	176	111	0	3	177	4	179	8.23E-27	109
S16C58994_30	NZ_CP016597.1_52	0.438	140	77	0	3	142	4	141	6.75E-28	112
S16C58994_30	NZ_CP010109.1_26	0.438	140	77	0	3	142	4	141	6.75E-28	112
S16C58994_30	NC_015273.1_6	0.371	177	111	0	1	177	17	193	3.61E-28	113
S16C58994_30	NZ_CP020749.1_68	0.369	179	112	0	1	179	1	179	2.64E-28	113
S16C58994_30	NZ_CP034790.1_13	0.374	177	109	0	1	177	1	175	1.41E-28	114
S16C58994_30	NZ_CP031644.1_2	0.376	176	109	0	3	177	4	179	1.41E-28	114
S16C58994_30	NZ_CP014852.1_101	0.372	179	111	0	1	179	1	177	1.03E-28	114
S16C58994_30	NZ_CP028198.1_95	0.375	177	109	0	1	177	1	175	1.03E-28	114
S16C58994_30	NZ_CP027382.1_10	0.375	177	109	0	1	177	1	175	1.03E-28	114
S16C58994_30	NZ_CP011430.1_81	0.375	177	109	0	1	177	1	175	1.03E-28	114
S16C58994_30	NZ_AP018804.1_95	0.375	177	109	0	1	177	1	175	1.03E-28	114
S16C58994_30	NZ_CP015997.1_1	0.439	143	79	0	1	143	1	141	7.56E-29	115
S16C58994_30	NZ_CP010386.1_86	0.366	185	113	0	1	179	1	185	5.53E-29	115
S16C58994_30	NZ_CP034164.1_102	0.378	177	108	0	1	177	1	175	4.05E-29	115
S16C58994_30	NZ_CP028125.1_64	0.362	188	116	0	3	185	5	192	4.05E-29	115
S16C58994_30	NZ_CP016549.1_27	0.379	177	108	0	1	177	1	175	2.96E-29	116
S16C58994_30	NZ_CP009051.1_24	0.379	177	108	0	1	177	1	175	2.96E-29	116
S16C58994_30	NC_005856.1_28	0.379	177	108	0	1	177	1	175	2.96E-29	116
S16C58994_30	NZ_CP019054.1_109	0.379	177	108	0	1	177	1	175	2.96E-29	116
S16C58994_30	NZ_CP016549.1_113	0.379	177	108	0	1	177	1	175	2.96E-29	116
S16C58994_30	NZ_CP030183.1_30	0.379	177	108	0	1	177	1	175	2.96E-29	116
S16C58994_30	NZ_CP030188.1_30	0.38	177	108	0	1	177	1	175	2.16E-29	116
S16C58994_30	NZ_CP023732.1_107	0.38	177	108	0	1	177	1	175	2.16E-29	116
S16C58994_30	NZ_CP030784.2_80	0.38	177	108	0	1	177	1	175	2.16E-29	116
S16C58994_30	NZ_CP034163.1_46	0.381	177	108	0	1	177	1	175	1.58E-29	117
S16C58994_30	NZ_CP032875.1_116	0.382	179	109	0	1	179	1	177	4.53E-30	118
S16C58994_30	NZ_CP022228.3_43	0.382	179	109	0	1	179	1	177	4.53E-30	118
S16C58994_30	NZ_CP028585.2_26	0.382	179	109	0	1	179	1	177	4.53E-30	118
S16C58994_30	NZ_LN890526.1_34	0.375	185	114	0	1	185	1	183	2.42E-30	119
S16C58994_30	NZ_CP034821.1_132	0.4	169	101	0	15	183	6	174	1.77E-30	119
S16C58994_30	NC_031129.1_37	0.4	169	101	0	15	183	6	174	1.77E-30	119
S16C58994_30	NZ_CP028194.1_14	0.386	179	108	0	1	179	1	177	9.46E-31	120
S16C58994_30	NZ_CP026821.1_12	0.39	177	106	0	1	177	1	175	6.92E-31	121
S16C58994_30	NZ_CP026808.1_68	0.39	177	106	0	1	177	1	175	6.92E-31	121
S16C58994_30	NZ_CP026816.1_67	0.39	177	106	0	1	177	1	175	6.92E-31	121
S16C58994_30	NZ_CP026818.1_96	0.39	177	106	0	1	177	1	175	6.92E-31	121
S16C58994_30	NZ_CP010173.1_12	0.371	191	118	0	1	191	1	189	5.06E-31	121
S16C58994_30	NZ_CP024817.1_66	0.373	191	118	0	1	191	1	189	1.98E-31	122
S16C58994_30	NZ_CP029117.1_123	0.373	191	118	0	1	191	1	189	1.98E-31	122
S16C58994_30	NZ_CP019075.1_11	0.373	191	118	0	1	191	1	189	1.98E-31	122
S16C58994_30	NZ_CP024832.1_20	0.373	191	118	0	1	191	1	189	1.98E-31	122
S16C58994_30	NZ_CP011063.1_25	0.373	191	118	0	1	191	1	189	1.98E-31	122
S16C58994_30	NC_026014.1_41	0.385	185	112	0	1	185	1	183	7.72E-32	123
S16C58994_30	NZ_CP012732.1_10	0.457	147	78	0	1	147	1	145	4.13E-32	124
S16C58994_30	NZ_CP021203.1_23	0.379	191	117	0	1	191	1	189	3.02E-32	124
S16C58994_30	NZ_CP038506.1_57	0.379	191	117	0	1	191	1	189	3.02E-32	124
S16C58994_30	NZ_CP019188.1_6	0.379	191	117	0	1	191	1	189	3.02E-32	124
S16C58994_30	NZ_CP009168.1_32	0.379	191	117	0	1	191	1	189	3.02E-32	124
S16C58994_30	NZ_CP023961.1_8	0.379	191	117	0	1	191	1	189	3.02E-32	124
S16C58994_30	NZ_LR130557.1_33	0.379	191	117	0	1	191	1	189	3.02E-32	124
S16C58994_30	NZ_CP026725.1_34	0.379	191	117	0	1	191	1	189	3.02E-32	124
S16C58994_30	NZ_CP033882.1_91	0.379	191	117	0	1	191	1	189	3.02E-32	124
S16C58994_30	NC_017653.1_31	0.379	191	117	0	1	191	1	189	3.02E-32	124
S16C58994_30	NZ_CP035313.1_8	0.379	191	117	0	1	191	1	189	3.02E-32	124
S16C58994_30	NZ_CP015837.1_106	0.379	191	117	0	1	191	1	189	3.02E-32	124
S16C58994_30	NZ_LT905089.1_14	0.379	191	117	0	1	191	1	189	3.02E-32	124
S16C58994_30	NZ_CP022733.1_27	0.379	191	117	0	1	191	1	189	3.02E-32	124
S16C58994_30	NZ_CP024829.1_12	0.4	179	106	0	1	179	1	177	8.62E-33	126
S16C58994_30	NZ_CP009073.1_15	0.4	179	106	0	1	179	1	177	8.62E-33	126
S16C58994_30	NZ_CP011867.1_12	0.403	177	104	0	3	179	4	178	8.62E-33	126
S16C58994_30	NZ_CP019203.1_104	0.404	177	104	0	1	177	1	175	6.30E-33	126
S16C58994_30	NZ_CP023368.1_71	0.402	179	105	0	1	179	1	177	4.60E-33	127
S16C58994_30	NZ_CP015088.1_34	0.394	184	110	0	1	184	1	182	4.60E-33	127
S16C58994_30	NZ_CP014707.1_46	0.402	179	105	0	1	179	1	177	4.60E-33	127
S16C58994_30	NZ_CP011399.1_61	0.394	185	112	0	1	185	6	190	3.37E-33	127
S16C58994_30	NZ_CP025147.1_29	0.411	177	102	0	1	177	1	175	7.02E-34	129
S16C58994_30	NZ_CP025141.1_23	0.411	177	102	0	1	177	1	175	7.02E-34	129
S16C58994_30	NZ_CP018956.1_3	0.411	177	102	0	1	177	1	175	7.02E-34	129
S16C58994_30	NZ_CP021835.1_146	0.411	177	102	0	1	177	1	175	7.02E-34	129
S16C58994_30	NZ_CP025144.1_22	0.411	177	102	0	1	177	1	175	7.02E-34	129
S16C58994_30	NZ_AP015032.1_39	0.411	179	104	0	1	177	1	179	2.00E-34	131
S16C58994_30	NZ_CP022660.1_144	0.459	161	85	0	1	161	11	169	2.48E-36	136
S16C58994_30	NZ_CP019891.1_6	0.428	179	101	0	1	179	1	177	7.07E-37	138
S16C58994_30	NZ_CP027605.1_25	0.428	179	101	0	1	179	1	177	7.07E-37	138
S16C58994_30	NZ_CP032183.1_122	0.428	179	101	0	1	179	1	177	7.07E-37	138
S16C58994_30	NZ_CP021897.1_19	0.428	179	101	0	1	179	1	177	7.07E-37	138
S16C58994_30	NZ_CP010386.1_96	0.428	179	101	0	1	179	1	177	7.07E-37	138
S16C58994_30	NZ_CP011616.1_71	0.428	179	101	0	1	179	1	177	7.07E-37	138
S16C58994_30	NZ_CP014526.1_28	0.452	179	96	0	1	179	11	187	2.02E-40	148
S16C58994_5	NZ_CP009216.1_18	0.389	116	67	0	13	128	11	120	1.79E-17	80
S16C61_140	NZ_CP019203.1_17	0.574	377	160	0	3	379	5	380	4.99E-130	417
S16C61_142	NC_018509.1_116	0.352	488	314	0	10	497	16	501	2.26E-81	281
S16C61_142	NZ_CP009347.1_71	0.352	488	314	0	10	497	16	501	2.26E-81	281
S16C61_16	NZ_CP007729.1_27	0.462	524	279	0	4	527	10	529	1.43E-134	438
S16C61_16	NZ_CP008829.1_27	0.462	524	279	0	4	527	10	529	1.43E-134	438
S16C61_31	NZ_CP020558.1_127	0.486	65	33	0	25	89	28	92	4.01E-12	61
S16C61_31	NZ_CP017387.1_140	0.469	90	47	0	1	90	1	90	1.35E-18	80
S16C61_31	NZ_CP021835.1_92	0.469	90	47	0	1	90	1	90	1.35E-18	80
