name	taxonomy_id	taxonomy_lvl	FMD_002_num	FMD_002_frac	FMD_003_num	FMD_003_frac	FMD_004_num	FMD_004_frac	FMD_006_num	FMD_006_frac	FMD_007_num	FMD_007_frac	FMD_008_num	FMD_008_frac	FMD_009_num	FMD_009_frac	FMD_012_num	FMD_012_frac	FMD_013_num	FMD_013_frac	FMD_014_num	FMD_014_frac	FMD_015_num	FMD_015_frac	FMD_017_num	FMD_017_frac	FMD_021_num	FMD_021_frac	FMD_023_num	FMD_023_frac	FMD_024_num	FMD_024_frac	FMD_025_num	FMD_025_frac	FMD_026_num	FMD_026_frac	FMD_027_num	FMD_027_frac	FMD_028_num	FMD_028_frac	FMD_029_num	FMD_029_frac	FMD_032_num	FMD_032_frac	FMD_033_num	FMD_033_frac	FMD_034_num	FMD_034_frac	FMD_035_num	FMD_035_frac	FMD_037_num	FMD_037_frac	FMD_038_num	FMD_038_frac	FMD_039_040_num	FMD_039_040_frac	FMD_043_044_num	FMD_043_044_frac	FMD_050_num	FMD_050_frac	FMD_051_num	FMD_051_frac	FMD_052_num	FMD_052_frac	FMD_058_num	FMD_058_frac	FMD_059_num	FMD_059_frac	NC1_num	NC1_frac	NC2_num	NC2_frac	NC3_num	NC3_frac	NC4_num	NC4_frac
Cronobacter universalis	535744	S	41	0.00001	124	0.00001	46	0.00001	61	0.00001	27	0.00001	82	0.00001	55	0.00000	94	0.00001	0	0.00000	0	0.00000	148	0.00001	0	0.00000	0	0.00000	0	0.00000	43	0.00001	813	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	152	0.00002	18	0.00001	22	0.00001	66	0.00001	66	0.00001	0	0.00000	42	0.00001	0	0.00000	0	0.00000	12	0.00000	13	0.00001	45	0.00001	14	0.00001	0	0.00000	0	0.00000
Stenotrophomonas sp. ESTM1D_MKCIP4_1	2072414	S	152	0.00004	656	0.00005	341	0.00009	493	0.00004	317	0.00006	580	0.00004	676	0.00005	541	0.00007	37	0.00003	35	0.00002	972	0.00009	22	0.00004	69	0.00003	0	0.00000	249	0.00004	618	0.00004	0	0.00000	24	0.00002	42	0.00006	92	0.00006	28	0.00004	21	0.00001	428	0.00006	124	0.00004	64	0.00003	201	0.00003	174	0.00003	42	0.00002	186	0.00007	35	0.00002	76	0.00005	103	0.00003	75	0.00004	33	0.00001	0	0.00000	0	0.00000	0	0.00000
Legionella cherrii	28084	S	0	0.00000	38	0.00000	32	0.00001	26	0.00000	26	0.00000	28	0.00000	46	0.00000	47	0.00001	0	0.00000	0	0.00000	34	0.00000	0	0.00000	12	0.00001	0	0.00000	19	0.00000	11	0.00000	0	0.00000	0	0.00000	11	0.00002	0	0.00000	0	0.00000	13	0.00001	20	0.00000	10	0.00000	0	0.00000	34	0.00000	18	0.00000	0	0.00000	30	0.00001	0	0.00000	0	0.00000	0	0.00000	17	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Curtobacterium sp. MR_MD2014	1561023	S	396	0.00012	2301	0.00018	434	0.00011	1887	0.00016	875	0.00016	1316	0.00010	1674	0.00014	3267	0.00040	122	0.00011	78	0.00006	815	0.00007	39	0.00007	229	0.00010	0	0.00000	918	0.00014	1004	0.00006	0	0.00000	102	0.00007	85	0.00012	86	0.00005	46	0.00006	100	0.00007	33497	0.00440	284	0.00010	205	0.00010	777	0.00010	700	0.00012	311	0.00015	228	0.00008	192	0.00011	197	0.00013	476	0.00015	130	0.00008	163	0.00003	38	0.00003	0	0.00000	20	0.00028
Alkaliphilus oremlandii	461876	S	20	0.00001	55	0.00000	52	0.00001	65	0.00001	23	0.00000	74	0.00001	89	0.00001	24	0.00000	14	0.00001	0	0.00000	32	0.00000	0	0.00000	13	0.00001	0	0.00000	121	0.00002	43	0.00000	0	0.00000	16	0.00001	16	0.00002	0	0.00000	0	0.00000	17	0.00001	72	0.00001	34	0.00001	20	0.00001	58	0.00001	29	0.00001	27	0.00001	37	0.00001	0	0.00000	22	0.00001	27	0.00001	19	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arthrobacter sp. PM3	2017685	S	254	0.00007	1000	0.00008	280	0.00007	598	0.00005	269	0.00005	907	0.00007	751	0.00006	900	0.00011	50	0.00005	50	0.00004	873	0.00008	48	0.00009	144	0.00006	33	0.00011	575	0.00009	979	0.00006	0	0.00000	36	0.00002	26	0.00004	91	0.00006	40	0.00005	86	0.00006	787	0.00010	155	0.00006	112	0.00005	271	0.00003	454	0.00008	79	0.00004	120	0.00004	65	0.00004	71	0.00005	335	0.00011	62	0.00004	27	0.00001	0	0.00000	17	0.00006	0	0.00000
Euzebyella marina	1761453	S	15	0.00000	94	0.00001	19	0.00000	59	0.00001	42	0.00001	46	0.00000	133	0.00001	52	0.00001	0	0.00000	0	0.00000	35	0.00000	0	0.00000	0	0.00000	0	0.00000	70	0.00001	68	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00001	53	0.00001	18	0.00001	17	0.00001	43	0.00001	34	0.00001	0	0.00000	21	0.00001	0	0.00000	14	0.00001	21	0.00001	0	0.00000	0	0.00000	0	0.00000	21	0.00007	0	0.00000
Mycobacteroides saopaulense	1578165	S	68	0.00002	405	0.00003	103	0.00003	477	0.00004	237	0.00004	703	0.00005	491	0.00004	522	0.00006	33	0.00003	12	0.00001	456	0.00004	71	0.00013	97	0.00004	13	0.00004	246	0.00004	691	0.00004	0	0.00000	20	0.00001	31	0.00004	71	0.00004	65	0.00009	26	0.00002	261	0.00003	119	0.00004	90	0.00004	135	0.00002	242	0.00004	48	0.00002	56	0.00002	54	0.00003	77	0.00005	451	0.00014	89	0.00005	32	0.00001	0	0.00000	0	0.00000	0	0.00000
Trichormus variabilis	264691	S	0	0.00000	616	0.00005	188	0.00005	1389	0.00012	0	0.00000	53	0.00000	341	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	233	0.00004	67	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	113	0.00001	0	0.00000	0	0.00000	0	0.00000	477	0.00008	0	0.00000	0	0.00000	0	0.00000	286	0.00018	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus muscae	1294	S	17	0.00000	121	0.00001	67	0.00002	42	0.00000	16	0.00000	123	0.00001	153	0.00001	40	0.00000	17	0.00002	11	0.00001	64	0.00001	0	0.00000	11	0.00000	0	0.00000	39	0.00001	82	0.00000	0	0.00000	14	0.00001	0	0.00000	18	0.00001	0	0.00000	12	0.00001	116	0.00002	25	0.00001	39	0.00002	60	0.00001	42	0.00001	16	0.00001	51	0.00002	0	0.00000	10	0.00001	11	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000
Sulfurimonas denitrificans	39766	S	0	0.00000	13	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	18	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00001	16	0.00000	14	0.00000	0	0.00000	17	0.00000	16	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Croceicoccus marinus	450378	S	847	0.00025	3090	0.00024	742	0.00019	2430	0.00021	893	0.00017	4082	0.00032	3083	0.00025	1477	0.00018	215	0.00020	75	0.00005	4839	0.00044	97	0.00017	634	0.00027	15	0.00005	1940	0.00030	3953	0.00023	23	0.00013	172	0.00012	106	0.00015	187	0.00012	205	0.00027	86	0.00006	1522	0.00020	610	0.00022	449	0.00021	803	0.00010	1829	0.00032	192	0.00009	338	0.00012	679	0.00040	268	0.00017	408	0.00013	150	0.00009	85	0.00002	0	0.00000	57	0.00019	0	0.00000
Sphingomonas sp.	28214	S	0	0.00000	26	0.00000	10	0.00000	13	0.00000	0	0.00000	24	0.00000	34	0.00000	0	0.00000	0	0.00000	0	0.00000	72	0.00001	0	0.00000	0	0.00000	0	0.00000	13	0.00000	61	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	45	0.00001	0	0.00000	0	0.00000	11	0.00000	10	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas synxantha	47883	S	111	0.00003	431	0.00003	169	0.00004	383	0.00003	209	0.00004	425	0.00003	265	0.00002	664	0.00008	19	0.00002	17	0.00001	951	0.00009	0	0.00000	93	0.00004	28	0.00009	330	0.00005	265	0.00002	0	0.00000	17	0.00001	34	0.00005	97	0.00006	60	0.00008	81	0.00006	585	0.00008	137	0.00005	54	0.00003	203	0.00003	491	0.00009	38	0.00002	246	0.00009	47	0.00003	62	0.00004	102	0.00003	79	0.00005	29	0.00001	30	0.00002	37	0.00012	0	0.00000
Azotobacter chroococcum	353	S	97	0.00003	467	0.00004	180	0.00005	488	0.00004	176	0.00003	641	0.00005	437	0.00004	452	0.00006	87	0.00008	14	0.00001	1035	0.00009	19	0.00003	78	0.00003	35	0.00012	272	0.00004	518	0.00003	0	0.00000	35	0.00002	29	0.00004	96	0.00006	58	0.00008	56	0.00004	285	0.00004	76	0.00003	90	0.00004	215	0.00003	219	0.00004	78	0.00004	82	0.00003	82	0.00005	63	0.00004	150	0.00005	53	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Aliarcobacter trophiarum	708186	S	20	0.00001	20	0.00000	39	0.00001	35	0.00000	13	0.00000	27	0.00000	43	0.00000	22	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	15	0.00001	0	0.00000	62	0.00001	65	0.00000	0	0.00000	26	0.00002	0	0.00000	0	0.00000	0	0.00000	18	0.00001	33	0.00000	16	0.00001	0	0.00000	41	0.00001	21	0.00000	0	0.00000	20	0.00001	12	0.00001	10	0.00001	23	0.00001	21	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus virus Andhra	2732591	S	0	0.00000	22	0.00000	0	0.00000	73	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00001	0	0.00000	0	0.00000	96	0.00001	0	0.00000	0	0.00000	0	0.00000	17	0.00001	17	0.00002	0	0.00000	16	0.00000	18	0.00001	0	0.00000	140	0.00002	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Tsuneonella flava	2055955	S	253	0.00007	918	0.00007	220	0.00006	645	0.00005	277	0.00005	1023	0.00008	982	0.00008	359	0.00004	57	0.00005	12	0.00001	1595	0.00015	16	0.00003	270	0.00012	17	0.00006	504	0.00008	1351	0.00008	0	0.00000	79	0.00005	28	0.00004	96	0.00006	104	0.00014	27	0.00002	455	0.00006	195	0.00007	188	0.00009	246	0.00003	822	0.00015	47	0.00002	93	0.00003	442	0.00026	96	0.00006	119	0.00004	41	0.00002	70	0.00001	0	0.00000	13	0.00004	0	0.00000
Klebsiella michiganensis	1134687	S	424	0.00012	1289	0.00010	612	0.00015	836	0.00007	8094	0.00151	2453	0.00019	1155	0.00009	704	0.00009	85	0.00008	0	0.00000	1161	0.00011	24	0.00004	135	0.00006	0	0.00000	540	0.00008	774	0.00004	112	0.00065	52	0.00003	47	0.00007	243	0.00015	0	0.00000	68	0.00005	1161	0.00015	375	0.00013	155	0.00007	531	0.00007	824	0.00015	68	0.00003	366	0.00013	78	0.00005	460	0.00029	164	0.00005	154	0.00009	2011	0.00042	528	0.00041	42	0.00014	0	0.00000
Mycobacterium phage Quesadilla	2664226	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus virus JD7	1924729	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	44	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Desulfosarcina widdelii	947919	S	25	0.00001	148	0.00001	44	0.00001	80	0.00001	24	0.00000	112	0.00001	100	0.00001	96	0.00001	19	0.00002	0	0.00000	94	0.00001	0	0.00000	14	0.00001	11	0.00004	69	0.00001	86	0.00000	0	0.00000	15	0.00001	11	0.00002	0	0.00000	17	0.00002	11	0.00001	78	0.00001	21	0.00001	16	0.00001	37	0.00000	36	0.00001	20	0.00001	15	0.00001	18	0.00001	14	0.00001	93	0.00003	17	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Flavobacterium gilvum	1492737	S	29	0.00001	161	0.00001	85	0.00002	94	0.00001	121	0.00002	119	0.00001	167	0.00001	206	0.00003	21	0.00002	0	0.00000	103	0.00001	0	0.00000	25	0.00001	0	0.00000	84	0.00001	132	0.00001	0	0.00000	15	0.00001	23	0.00003	15	0.00001	91	0.00012	28	0.00002	122	0.00002	87	0.00003	29	0.00001	75	0.00001	52	0.00001	15	0.00001	44	0.00002	16	0.00001	43	0.00003	57	0.00002	36	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Agrotis segetum nucleopolyhedrovirus B	1580580	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Petrimonas mucosa	1642646	S	11	0.00000	92	0.00001	36	0.00001	46	0.00000	30	0.00001	33	0.00000	50	0.00000	24	0.00000	0	0.00000	0	0.00000	95	0.00001	0	0.00000	10	0.00000	0	0.00000	71	0.00001	97	0.00001	0	0.00000	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	38	0.00000	12	0.00000	10	0.00000	26	0.00000	17	0.00000	0	0.00000	26	0.00001	19	0.00001	10	0.00001	0	0.00000	13	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Stappia indica	538381	S	206	0.00006	1154	0.00009	378	0.00009	1599	0.00014	421	0.00008	1955	0.00015	1119	0.00009	1013	0.00012	75	0.00007	36	0.00003	2039	0.00019	54	0.00010	225	0.00010	0	0.00000	683	0.00010	1399	0.00008	17	0.00010	80	0.00005	35	0.00005	136	0.00008	33	0.00004	41	0.00003	655	0.00009	201	0.00007	206	0.00010	484	0.00006	537	0.00010	139	0.00007	146	0.00005	175	0.00010	143	0.00009	186	0.00006	123	0.00007	39	0.00001	0	0.00000	0	0.00000	0	0.00000
Exiguobacterium sp. ZWU0009	1224749	S	230	0.00007	538	0.00004	126	0.00003	232	0.00002	123	0.00002	2053	0.00016	297	0.00002	678	0.00008	96	0.00009	0	0.00000	684	0.00006	0	0.00000	25	0.00001	0	0.00000	1373	0.00021	550	0.00003	37	0.00021	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	343	0.00005	102	0.00004	75	0.00004	188	0.00002	536	0.00010	1153	0.00056	88	0.00003	28	0.00002	84	0.00005	342	0.00011	101	0.00006	7649	0.00160	151	0.00012	51	0.00017	0	0.00000
Cystobacter fuscus	43	S	251	0.00007	2858	0.00022	1145	0.00029	3816	0.00032	1163	0.00022	1428	0.00011	1158	0.00009	2430	0.00030	1017	0.00094	13	0.00001	1397	0.00013	62	0.00011	262	0.00011	62	0.00020	4239	0.00065	538	0.00003	46	0.00027	196	0.00013	462	0.00066	404	0.00025	91	0.00012	69	0.00005	1280	0.00017	5962	0.00213	115	0.00005	1816	0.00023	2665	0.00047	223	0.00011	592	0.00021	318	0.00019	6091	0.00389	1146	0.00037	1677	0.00098	34	0.00001	0	0.00000	0	0.00000	0	0.00000
Streptococcus ferus	1345	S	13	0.00000	95	0.00001	32	0.00001	58	0.00000	23	0.00000	76	0.00001	94	0.00001	25	0.00000	0	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	130	0.00002	102	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00001	89	0.00001	0	0.00000	18	0.00001	29	0.00000	27	0.00000	61	0.00003	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mariniflexile sp. TRM1-10	2027857	S	27	0.00001	119	0.00001	58	0.00001	70	0.00001	72	0.00001	91	0.00001	91	0.00001	108	0.00001	19	0.00002	0	0.00000	60	0.00001	0	0.00000	18	0.00001	0	0.00000	81	0.00001	97	0.00001	0	0.00000	12	0.00001	15	0.00002	12	0.00001	0	0.00000	10	0.00001	86	0.00001	35	0.00001	13	0.00001	58	0.00001	39	0.00001	12	0.00001	41	0.00001	0	0.00000	33	0.00002	23	0.00001	42	0.00002	12	0.00000	0	0.00000	0	0.00000	0	0.00000
Aureimonas sp. AU20	1349819	S	317	0.00009	1564	0.00012	489	0.00012	2029	0.00017	819	0.00015	2720	0.00021	1525	0.00012	1120	0.00014	215	0.00020	36	0.00003	1980	0.00018	54	0.00010	274	0.00012	84	0.00028	1063	0.00016	1798	0.00010	25	0.00015	77	0.00005	74	0.00011	116	0.00007	144	0.00019	76	0.00005	882	0.00012	250	0.00009	230	0.00011	888	0.00011	749	0.00013	198	0.00010	219	0.00008	224	0.00013	248	0.00016	391	0.00012	152	0.00009	416	0.00009	25	0.00002	15	0.00005	0	0.00000
Streptomyces albidoflavus	1886	S	689	0.00020	3083	0.00024	719	0.00018	2323	0.00020	892	0.00017	2212	0.00017	2704	0.00022	3471	0.00043	160	0.00015	0	0.00000	2049	0.00019	246	0.00044	600	0.00026	509	0.00168	1548	0.00024	2497	0.00014	0	0.00000	65	0.00004	0	0.00000	209	0.00013	755	0.00100	152	0.00011	2372	0.00031	827	0.00030	456	0.00021	1118	0.00014	995	0.00018	378	0.00018	251	0.00009	513	0.00031	260	0.00017	3427	0.00109	261	0.00015	128	0.00003	0	0.00000	0	0.00000	0	0.00000
Bacillus sp. FJAT-42376	2014076	S	0	0.00000	59	0.00000	44	0.00001	60	0.00001	17	0.00000	61	0.00000	84	0.00001	37	0.00000	15	0.00001	0	0.00000	31	0.00000	0	0.00000	25	0.00001	0	0.00000	108	0.00002	24	0.00000	0	0.00000	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	50	0.00001	20	0.00001	30	0.00001	39	0.00000	42	0.00001	0	0.00000	47	0.00002	10	0.00001	14	0.00001	25	0.00001	28	0.00002	10	0.00000	0	0.00000	0	0.00000	0	0.00000
Vitreoscilla filiformis	63	S	43	0.00001	302	0.00002	91	0.00002	261	0.00002	101	0.00002	401	0.00003	175	0.00001	152	0.00002	16	0.00001	0	0.00000	329	0.00003	0	0.00000	65	0.00003	0	0.00000	141	0.00002	299	0.00002	0	0.00000	60	0.00004	16	0.00002	44	0.00003	0	0.00000	0	0.00000	131	0.00002	27	0.00001	38	0.00002	65	0.00001	88	0.00002	42	0.00002	89	0.00003	34	0.00002	38	0.00002	94	0.00003	48	0.00003	104	0.00002	0	0.00000	0	0.00000	0	0.00000
Propionibacterium virus PHL179M00	1982298	S	0	0.00000	22	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycoplasma synoviae	2109	S	0	0.00000	21	0.00000	24	0.00001	28	0.00000	0	0.00000	19	0.00000	15	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	26	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00002	0	0.00000	56	0.00007	14	0.00001	18	0.00000	0	0.00000	0	0.00000	54	0.00001	14	0.00000	0	0.00000	10	0.00000	0	0.00000	18	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycobacterium haemophilum	29311	S	72	0.00002	384	0.00003	86	0.00002	300	0.00003	214	0.00004	765	0.00006	396	0.00003	550	0.00007	29	0.00003	17	0.00001	397	0.00004	36	0.00006	96	0.00004	0	0.00000	260	0.00004	705	0.00004	13	0.00008	31	0.00002	33	0.00005	60	0.00004	13	0.00002	31	0.00002	203	0.00003	61	0.00002	53	0.00002	120	0.00002	168	0.00003	42	0.00002	53	0.00002	89	0.00005	54	0.00003	192	0.00006	51	0.00003	23	0.00000	0	0.00000	0	0.00000	0	0.00000
Paraoerskovia marina	545619	S	276	0.00008	1180	0.00009	176	0.00004	697	0.00006	246	0.00005	805	0.00006	887	0.00007	663	0.00008	55	0.00005	36	0.00003	1142	0.00010	33	0.00006	168	0.00007	0	0.00000	459	0.00007	1194	0.00007	16	0.00009	36	0.00002	43	0.00006	59	0.00004	53	0.00007	55	0.00004	624	0.00008	170	0.00006	99	0.00005	319	0.00004	490	0.00009	115	0.00006	68	0.00002	96	0.00006	93	0.00006	362	0.00012	104	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Blautia hansenii	1322	S	341	0.00010	749	0.00006	360	0.00009	748	0.00006	876	0.00016	719	0.00006	1037	0.00008	317	0.00004	40	0.00004	17	0.00001	120	0.00001	0	0.00000	86	0.00004	0	0.00000	509	0.00008	62316	0.00359	0	0.00000	54	0.00004	30	0.00004	29	0.00002	18	0.00002	17	0.00001	863	0.00011	26	0.00001	228	0.00011	227	0.00003	166	0.00003	153	0.00007	117	0.00004	28	0.00002	48	0.00003	86	0.00003	15	0.00001	108	0.00002	127	0.00010	40	0.00013	29	0.00040
Rhodococcus sp. P-2	2795031	S	73	0.00002	307	0.00002	89	0.00002	358	0.00003	223	0.00004	400	0.00003	303	0.00002	331	0.00004	21	0.00002	115	0.00008	355	0.00003	93	0.00017	109	0.00005	11	0.00004	174	0.00003	447	0.00003	21	0.00012	0	0.00000	12	0.00002	15	0.00001	14	0.00002	0	0.00000	222	0.00003	99	0.00004	62	0.00003	221	0.00003	202	0.00004	43	0.00002	76	0.00003	53	0.00003	28	0.00002	222	0.00007	247	0.00014	51	0.00001	62	0.00005	26	0.00009	0	0.00000
Methanothrix thermoacetophila	2224	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Chryseobacterium sp. G0162	2487063	S	107	0.00003	457	0.00003	105	0.00003	203	0.00002	129	0.00002	219	0.00002	457	0.00004	211	0.00003	18	0.00002	0	0.00000	131	0.00001	22	0.00004	94	0.00004	0	0.00000	142	0.00002	426	0.00002	0	0.00000	25	0.00002	216	0.00031	29	0.00002	0	0.00000	22	0.00002	541	0.00007	57	0.00002	28	0.00001	159	0.00002	181	0.00003	201	0.00010	636	0.00022	33	0.00002	131	0.00008	39	0.00001	75	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Neisseria polysaccharea	489	S	43	0.00001	350	0.00003	117	0.00003	230	0.00002	74	0.00001	499	0.00004	530	0.00004	22	0.00000	0	0.00000	23	0.00002	52	0.00000	0	0.00000	0	0.00000	0	0.00000	251	0.00004	178	0.00001	0	0.00000	20	0.00001	0	0.00000	16	0.00001	17	0.00002	0	0.00000	89	0.00001	16	0.00001	32	0.00002	61	0.00001	132	0.00002	18	0.00001	63	0.00002	23	0.00001	0	0.00000	0	0.00000	74	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudobacter ginsenosidimutans	661488	S	51	0.00001	228	0.00002	90	0.00002	160	0.00001	119	0.00002	117	0.00001	342	0.00003	125	0.00002	13	0.00001	0	0.00000	115	0.00001	0	0.00000	13	0.00001	0	0.00000	150	0.00002	127	0.00001	0	0.00000	17	0.00001	25	0.00004	17	0.00001	31	0.00004	11	0.00001	166	0.00002	84	0.00003	30	0.00001	57	0.00001	61	0.00001	31	0.00002	25	0.00001	22	0.00001	23	0.00001	27	0.00001	47	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus auricularis	29379	S	41	0.00001	447	0.00003	521	0.00013	30137	0.00257	72	0.00001	2536	0.00020	829	0.00007	77	0.00001	367	0.00034	136	0.00010	101	0.00001	34	0.00006	167	0.00007	14	0.00005	354	0.00005	140	0.00001	43	0.00025	11	0.00001	2151	0.00309	111	0.00007	33	0.00004	31	0.00002	468	0.00006	48	0.00002	125	0.00006	359	0.00004	66	0.00001	27	0.00001	630	0.00022	0	0.00000	73	0.00005	329	0.00011	293	0.00017	11	0.00000	0	0.00000	0	0.00000	0	0.00000
Variovorax sp. PAMC26660	2762322	S	161	0.00005	901	0.00007	307	0.00008	774	0.00007	355	0.00007	1393	0.00011	624	0.00005	537	0.00007	41	0.00004	14	0.00001	570	0.00005	50	0.00009	97	0.00004	16	0.00005	466	0.00007	1011	0.00006	0	0.00000	45	0.00003	42	0.00006	85	0.00005	21	0.00003	35	0.00002	488	0.00006	79	0.00003	112	0.00005	192	0.00002	379	0.00007	86	0.00004	163	0.00006	109	0.00006	85	0.00005	181	0.00006	66	0.00004	50	0.00001	0	0.00000	24	0.00008	0	0.00000
Pseudomonas otitidis	319939	S	129	0.00004	1157	0.00009	665	0.00017	576	0.00005	264	0.00005	680	0.00005	559	0.00005	583	0.00007	52	0.00005	33	0.00002	1915	0.00018	26	0.00005	107	0.00005	20	0.00007	336	0.00005	588	0.00003	11	0.00006	31	0.00002	49	0.00007	204	0.00013	39	0.00005	73	0.00005	727	0.00010	158	0.00006	115	0.00005	308	0.00004	269	0.00005	400	0.00019	201	0.00007	125	0.00007	124	0.00008	340	0.00011	80	0.00005	38	0.00001	19	0.00001	33	0.00011	0	0.00000
