,name,freq,prev,p.freq,p.prev,p,contaminant
308354,Staphylococcus_simiae,2.96E-05,32,NA,0.957528958,0.957528958,FALSE
2044521,Natrarchaeobaculum_sulfurireducens,2.74E-05,30,NA,0.991520933,0.991520933,FALSE
2584940,Hymenobacter_sp._DG01,0.000207418,34,NA,0.838095238,0.838095238,FALSE
51288,Kluyvera_ascorbata,4.92E-06,14,NA,0.932962374,0.932962374,FALSE
2708082,Mumia_sp._ZJ1417,9.32E-05,34,NA,0.986743887,0.986743887,FALSE
636,Edwardsiella_tarda,1.44E-05,25,NA,0.950866833,0.950866833,FALSE
2287,Saccharolobus_solfataricus,5.42E-06,12,NA,0.904231963,0.904231963,FALSE
1827481,Enterobacter_sp._ODB01,1.02E-05,10,NA,0.171814672,0.171814672,FALSE
2490858,Staphylospora_marina,5.67E-06,25,NA,0.996252555,0.996252555,FALSE
539813,Enterobacter_mori,1.63E-06,9,NA,0.466772655,0.466772655,FALSE
2676077,Sphingobium_sp._CAP-1,0.000104363,34,NA,0.986743887,0.986743887,FALSE
357808,Roseiflexus_sp._RS-1,1.24E-05,30,NA,0.914414414,0.914414414,FALSE
1534,Clostridium_kluyveri,1.88E-05,30,NA,0.991520933,0.991520933,FALSE
1355015,Streptomyces_pluripotens,4.36E-05,34,NA,0.986743887,0.986743887,FALSE
1675689,Aeromonas_sp._Ne-1,9.60E-08,1,NA,NA,NA,FALSE
671211,Fusobacterium_sp._oral_taxon_203,8.72E-06,24,NA,0.994587024,0.994587024,FALSE
51201,Streptomyces_griseocarneus,7.20E-05,35,NA,0.995495495,0.995495495,FALSE
28229,Colwellia_psychrerythraea,3.12E-06,22,NA,0.989666137,0.989666137,FALSE
518,Bordetella_bronchiseptica,7.95E-05,30,NA,0.991520933,0.991520933,FALSE
1382,Lancefieldella_parvula,4.36E-05,30,NA,0.991520933,0.991520933,FALSE
2742675,Citrobacter_sp._RHBSTW-00986,8.12E-07,1,NA,NA,NA,FALSE
419476,Nocardioides_marinisabuli,0.000330977,36,NA,0.945945946,0.945945946,FALSE
2215,Methanosarcina_vacuolata,3.77E-07,1,NA,NA,NA,FALSE
288,Pseudoalteromonas_atlantica,2.91E-06,19,NA,0.976833977,0.976833977,FALSE
2560847,Xylella_virus_Salvo,1.17E-06,6,NA,0.761791203,0.761791203,FALSE
853,Faecalibacterium_prausnitzii,0.001167794,37,NA,0.5,0.5,FALSE
1929477,Streptomyces_solisilvae,5.08E-05,27,NA,0.998410175,0.998410175,FALSE
2804758,Curtobacterium_sp._24E2,7.99E-05,34,NA,0.986743887,0.986743887,FALSE
2382163,Streptococcus_koreensis,7.97E-05,33,NA,0.974002574,0.974002574,FALSE
644281,Methanocaldococcus_sp._FS406-22,1.23E-06,9,NA,0.844992051,0.844992051,FALSE
2591463,Brevundimonas_sp._M20,0.000209063,36,NA,0.445945946,0.445945946,FALSE
2742630,Citrobacter_sp._RHBSTW-00021,5.37E-06,1,NA,NA,NA,FALSE
319017,Bradyrhizobium_sp._WSM471,5.62E-05,28,NA,0.980286169,0.980286169,FALSE
48935,Novosphingobium_aromaticivorans,9.88E-05,35,NA,0.995495495,0.995495495,FALSE
1959848,Molossus_molossus_papillomavirus_1,3.82E-07,1,NA,NA,NA,FALSE
111831,Defluviicoccus_vanus,4.51E-05,33,NA,0.99898554,0.99898554,FALSE
1178482,Halomonas_huangheensis,1.24E-05,28,NA,0.999046105,0.999046105,FALSE
142,Borrelia_turicatae,1.12E-07,2,NA,0.603603604,0.603603604,FALSE
74329,Brevundimonas_mediterranea,0.000243558,37,NA,0.5,0.5,FALSE
879567,Pseudodesulfovibrio_piezophilus,6.52E-07,11,NA,0.557120145,0.557120145,FALSE
71998,Thermococcus_pacificus,1.41E-07,2,NA,0.603603604,0.603603604,FALSE
544645,Butyricimonas_virosa,9.46E-05,33,NA,0.30978878,0.30978878,FALSE
1871624,Salinicoccus_sp.,9.04E-07,10,NA,0.867136044,0.867136044,FALSE
61015,Staphylococcus_succinus,0.000811067,34,NA,0.9997426,0.9997426,FALSE
2799680,Staphylococcus_sp._11-B-312,0.001166141,34,NA,0.9997426,0.9997426,FALSE
1580,Levilactobacillus_brevis,2.86E-05,33,NA,0.784798244,0.784798244,FALSE
875328,Mycolicibacter_sinensis,4.66E-05,24,NA,0.994587024,0.994587024,FALSE
28885,Hydrogenovibrio_marinus,4.64E-06,18,NA,0.970656371,0.970656371,FALSE
2762320,Paenibacillus_sp._PAMC21692,4.42E-05,31,NA,0.999886441,0.999886441,FALSE
2596911,Pseudarthrobacter_sp._NBSH8,3.30E-05,33,NA,0.974002574,0.974002574,FALSE
2813673,Thermosynechococcus_sp._TA-1,7.55E-07,8,NA,0.820190779,0.820190779,FALSE
1173273,Pseudomonas_sp._R2-37-08W,2.27E-06,9,NA,0.844992051,0.844992051,FALSE
1297742,Myxococcus_hansupus,4.59E-05,33,NA,0.99898554,0.99898554,FALSE
114,Gemmata_obscuriglobus,8.26E-05,34,NA,0.9997426,0.9997426,FALSE
262209,Janibacter_melonis,0.001641371,37,NA,0.5,0.5,FALSE
52227,Prevotella_dentalis,3.99E-05,36,NA,0.945945946,0.945945946,FALSE
2734241,Corynebacterium_virus_Juicebox,3.93E-08,1,NA,NA,NA,FALSE
1883414,Pistricoccus_aurantiacus,1.68E-05,31,NA,0.999886441,0.999886441,FALSE
2672569,Microlunatus_sp._Gsoil_973,9.84E-05,35,NA,0.995495495,0.995495495,FALSE
2675216,Corynebacterium_sp._1959,4.74E-05,34,NA,0.9997426,0.9997426,FALSE
576611,Polynucleobacter_asymbioticus,4.62E-06,22,NA,0.989666137,0.989666137,FALSE
2724150,Romboutsia_sp._CE17,0.000127086,35,NA,0.995495495,0.995495495,FALSE
2765360,Massilia_sp._CCM_8941,6.67E-05,33,NA,0.974002574,0.974002574,FALSE
546367,Hafnia_paralvei,2.77E-06,18,NA,0.809266409,0.809266409,FALSE
317577,Deinococcus_ficus,0.00044421,34,NA,0.986743887,0.986743887,FALSE
1936003,Anaerohalosphaera_lusitana,1.84E-06,18,NA,0.970656371,0.970656371,FALSE
2419772,Apilactobacillus_bombintestini,5.46E-07,10,NA,0.867136044,0.867136044,FALSE
328812,Parabacteroides_goldsteinii,5.96E-05,34,NA,0.351093951,0.351093951,FALSE
42253,Nitrospira_moscoviensis,2.61E-05,32,NA,0.997501703,0.997501703,FALSE
2490939,Anabaena_sp._YBS01,3.10E-05,10,NA,0.867136044,0.867136044,FALSE
1109711,Nocardia_phage_NBR1,1.73E-07,1,NA,NA,NA,FALSE
379067,Streptomyces_bingchenggensis,9.39E-05,34,NA,0.9997426,0.9997426,FALSE
1223566,Bradyrhizobium_sp._CCGE-LA001,4.74E-05,34,NA,0.986743887,0.986743887,FALSE
2785912,Sulfitobacter_sp._B30-2,9.34E-06,22,NA,0.989666137,0.989666137,FALSE
353852,Mycoplasma_nasistruthionis,5.13E-07,8,NA,0.820190779,0.820190779,FALSE
1727196,Methylomonas_sp._DH-1,4.72E-06,17,NA,0.963320463,0.963320463,FALSE
1835721,secondary_endosymbiont_of_Trabutina_mannipara,2.98E-07,6,NA,0.761791203,0.761791203,FALSE
1555112,Limnochorda_pilosa,1.90E-05,32,NA,0.997501703,0.997501703,FALSE
150026,Leifsonia_shinshuensis,0.000113017,36,NA,0.445945946,0.445945946,FALSE
2590551,Sulfurimonas_sp._B2,7.49E-07,10,NA,0.867136044,0.867136044,FALSE
418223,Methylobacterium_phyllosphaerae,0.000118219,34,NA,0.9997426,0.9997426,FALSE
33964,Leuconostoc_citreum,9.96E-05,29,NA,0.986645469,0.986645469,FALSE
1266052,Psychrosphaera_aestuarii,2.59E-06,20,NA,0.861003861,0.861003861,FALSE
33996,Gluconacetobacter_diazotrophicus,5.33E-05,35,NA,0.995495495,0.995495495,FALSE
1467,Lederbergia_lentus,1.27E-05,29,NA,0.999470058,0.999470058,FALSE
492,Neisseria_animalis,4.35E-06,19,NA,0.976833977,0.976833977,FALSE
1336802,Nonlabens_sp._Hel1_33_55,5.71E-06,21,NA,0.986221516,0.986221516,FALSE
2509341,Sulfurimonas_sp._NW10,1.01E-06,9,NA,0.844992051,0.844992051,FALSE
2762323,Variovorax_sp._PAMC28562,3.90E-05,33,NA,0.99898554,0.99898554,FALSE
371142,Sphingobacterium_daejeonense,0.000189015,33,NA,0.99898554,0.99898554,FALSE
1884916,Candidatus_Nanopelagicus_abundans,8.18E-08,3,NA,0.648906049,0.648906049,FALSE
291594,Micromonospora_rifamycinica,6.37E-05,34,NA,0.986743887,0.986743887,FALSE
516051,Muricauda_lutaonensis,2.61E-06,18,NA,0.970656371,0.970656371,FALSE
1406,Paenibacillus_polymyxa,7.51E-05,35,NA,0.891891892,0.891891892,FALSE
946432,[Micrococcus]_candicans,0.000667383,35,NA,0.891891892,0.891891892,FALSE
2795974,Stieleria_maiorica,1.78E-05,31,NA,0.999886441,0.999886441,FALSE
1218801,Kordia_antarctica,1.14E-05,28,NA,0.999046105,0.999046105,FALSE
271098,Shewanella_halifaxensis,1.56E-06,16,NA,0.954689984,0.954689984,FALSE
41675,Stygiolobus_azoricus,1.71E-06,4,NA,0.69021122,0.69021122,FALSE
1325107,Bradyrhizobium_zhanjiangense,4.27E-05,33,NA,0.99898554,0.99898554,FALSE
2054227,Sphingopyxis_lindanitolerans,0.000131375,35,NA,0.995495495,0.995495495,FALSE
41170,Exiguobacterium_acetylicum,0.000115878,32,NA,0.732228026,0.732228026,FALSE
764561,Brochothrix_phage_NF5,9.49E-08,1,NA,NA,NA,FALSE
2520507,Shewanella_maritima,2.10E-06,16,NA,0.954689984,0.954689984,FALSE
1050624,Synechococcus_sp._A15-127,8.31E-07,11,NA,0.886819593,0.886819593,FALSE
2692134,Spirosoma_aureum,1.59E-05,27,NA,0.998410175,0.998410175,FALSE
1474867,Aureococcus_anophagefferens_virus,1.23E-06,5,NA,0.727761375,0.727761375,FALSE
135719,Sphingobium_amiense,0.000174926,34,NA,0.986743887,0.986743887,FALSE
2656761,Apibacter_sp._B2966,5.99E-06,20,NA,0.981981982,0.981981982,FALSE
1945657,Capnocytophaga_sp._H2931,2.78E-05,8,NA,0.820190779,0.820190779,FALSE
2072590,Massilia_armeniaca,0.000113635,34,NA,0.838095238,0.838095238,FALSE
426117,Methylobacterium_sp._4-46,0.000230907,37,NA,0.5,0.5,FALSE
1349409,Pandoravirus_dulcis,8.37E-06,25,NA,0.996252555,0.996252555,FALSE
54077,Thermococcus_barossii,1.90E-07,1,NA,NA,NA,FALSE
767892,Candidatus_Puniceispirillum_marinum,3.75E-06,20,NA,0.981981982,0.981981982,FALSE
2754044,Selenomonas_sp._Marseille-Q3039,9.91E-06,25,NA,0.950866833,0.950866833,FALSE
2033869,Rhodobacter_sp._CZR27,0.000233555,36,NA,0.945945946,0.945945946,FALSE
582,Morganella_morganii,3.01E-05,33,NA,0.974002574,0.974002574,FALSE
2021234,Ahniella_affigens,1.18E-05,30,NA,0.991520933,0.991520933,FALSE
1743162,Polynucleobacter_sp._LimPoW16,8.69E-07,10,NA,0.867136044,0.867136044,FALSE
467094,Ilumatobacter_coccineus,5.48E-05,34,NA,0.9997426,0.9997426,FALSE
120683,Treponema_sp._OMZ_804,8.54E-06,24,NA,0.937209478,0.937209478,FALSE
182773,Clostridium_isatidis,3.70E-05,34,NA,0.838095238,0.838095238,FALSE
332101,Clostridium_drakei,9.42E-06,24,NA,0.994587024,0.994587024,FALSE
273678,Microbacterium_hydrocarbonoxydans,8.00E-05,34,NA,0.9997426,0.9997426,FALSE
2722820,Actinomyces_sp._ZJ34,3.14E-05,32,NA,0.997501703,0.997501703,FALSE
197,Campylobacter_jejuni,5.04E-05,30,NA,0.999735029,0.999735029,FALSE
2528026,Maioricimonas_rarisocia,1.81E-05,31,NA,0.995079113,0.995079113,FALSE
2734276,Gordonia_virus_Schnabeltier,7.87E-08,2,NA,0.603603604,0.603603604,FALSE
1484118,Hymenobacter_sp._PAMC_26628,3.95E-05,33,NA,0.99898554,0.99898554,FALSE
121719,Pannonibacter_phragmitetus,0.000578987,37,NA,0.5,0.5,FALSE
2107709,Pandoravirus_quercus,3.03E-06,18,NA,0.970656371,0.970656371,FALSE
1520,Clostridium_beijerinckii,9.07E-05,34,NA,0.9997426,0.9997426,FALSE
2267264,Alteromonas_sp._RKMC-009,1.20E-05,25,NA,0.996252555,0.996252555,FALSE
74033,Antarctobacter_heliothermus,5.98E-05,34,NA,0.986743887,0.986743887,FALSE
2811424,Gordonia_sp._PDNC005,8.84E-05,34,NA,0.9997426,0.9997426,FALSE
1349,Streptococcus_uberis,4.49E-06,20,NA,0.981981982,0.981981982,FALSE
2490851,Pantoea_sp._CCBC3-3-1,2.18E-05,29,NA,0.986645469,0.986645469,FALSE
77635,Bifidobacterium_subtile,3.16E-05,34,NA,0.986743887,0.986743887,FALSE
397865,Barnesiella_viscericola,1.24E-05,25,NA,0.400484518,0.400484518,FALSE
433659,Nocardioides_mesophilus,0.000260963,36,NA,0.945945946,0.945945946,FALSE
444923,Rhodoplanes_piscinae,1.86E-07,5,NA,0.727761375,0.727761375,FALSE
29385,Staphylococcus_saprophyticus,0.003684295,36,NA,0.945945946,0.945945946,FALSE
418719,Marinobacter_salsuginis,9.55E-06,26,NA,0.794723295,0.794723295,FALSE
47716,Streptomyces_olivaceus,0.000346786,33,NA,0.99898554,0.99898554,FALSE
95641,Methylotuvimicrobium_buryatense,1.32E-05,24,NA,0.937209478,0.937209478,FALSE
227605,Methylocella_tundrae,3.09E-05,32,NA,0.997501703,0.997501703,FALSE
794846,Sinorhizobium_sp._CCBAU_05631,8.56E-06,18,NA,0.970656371,0.970656371,FALSE
1508420,Thermotoga_profunda,3.21E-06,11,NA,0.557120145,0.557120145,FALSE
912,Nitrobacter_hamburgensis,4.66E-05,34,NA,0.838095238,0.838095238,FALSE
2681387,Klebsiella_sp._STW0522-44,1.23E-05,19,NA,0.836293436,0.836293436,FALSE
445710,Dyella_thiooxydans,4.46E-05,34,NA,0.986743887,0.986743887,FALSE
2483110,Clostridium_sp._JN-1,1.05E-05,28,NA,0.999046105,0.999046105,FALSE
241244,Rummeliibacillus_stabekisii,1.22E-05,27,NA,0.998410175,0.998410175,FALSE
2591634,Echinicola_sp._LN3S3,2.11E-06,18,NA,0.809266409,0.809266409,FALSE
2507159,Clostridium_sp._JN-9,1.27E-05,30,NA,0.991520933,0.991520933,FALSE
69362,Microbacterium_schleiferi,0.000128848,34,NA,0.9997426,0.9997426,FALSE
295596,Candidatus_Hepatoplasma_crinochetorum,7.44E-07,6,NA,0.761791203,0.761791203,FALSE
2686359,Paraglaciecola_sp._L1A13,2.74E-06,18,NA,0.970656371,0.970656371,FALSE
856,Fusobacterium_varium,3.09E-05,33,NA,0.99898554,0.99898554,FALSE
309806,Sulfurihydrogenibium_azorense,1.96E-06,15,NA,0.944621092,0.944621092,FALSE
575,Raoultella_planticola,7.93E-06,21,NA,0.603603604,0.603603604,FALSE
1415657,Candidatus_Walczuchella_monophlebidarum,3.85E-06,12,NA,0.904231963,0.904231963,FALSE
2189,Methanotorris_igneus,1.80E-06,11,NA,0.886819593,0.886819593,FALSE
1972068,Sulfurivermis_fontis,1.63E-05,30,NA,0.991520933,0.991520933,FALSE
1954172,Calothrix_sp._NIES-2100,0.000254292,30,NA,0.999735029,0.999735029,FALSE
1982269,Propionibacterium_virus_PA6,9.11E-08,2,NA,0.603603604,0.603603604,FALSE
33035,Blautia_producta,0.00012713,35,NA,0.396396396,0.396396396,FALSE
2021862,Labrenzia_sp._VG12,2.88E-05,32,NA,0.999962147,0.999962147,FALSE
2202827,Methylobacterium_terrae,0.000202597,36,NA,0.945945946,0.945945946,FALSE
35795,Ehrlichia_muris,1.41E-06,11,NA,0.886819593,0.886819593,FALSE
1897729,Halomonas_aestuarii,3.05E-05,34,NA,0.9997426,0.9997426,FALSE
1852022,Roseitalea_porphyridii,4.46E-05,31,NA,0.999886441,0.999886441,FALSE
748280,Pseudogulbenkiania_sp._NH8B,2.93E-05,32,NA,0.997501703,0.997501703,FALSE
343,Xanthomonas_translucens,8.75E-05,36,NA,0.445945946,0.445945946,FALSE
1811807,Sulfuriflexus_mobilis,4.31E-06,22,NA,0.989666137,0.989666137,FALSE
1963032,Bacillus_intestinalis,4.56E-06,1,NA,NA,NA,FALSE
47878,Pseudomonas_azotoformans,8.04E-05,35,NA,0.891891892,0.891891892,FALSE
2705439,Streptomyces_sp._S4.7,4.08E-05,33,NA,0.99898554,0.99898554,FALSE
470933,Pantoea_eucalypti,3.99E-05,19,NA,0.836293436,0.836293436,FALSE
2283,Acidianus_ambivalens,3.45E-07,5,NA,0.727761375,0.727761375,FALSE
1138383,Mycobacterium_paraintracellulare,0.00012221,30,NA,0.914414414,0.914414414,FALSE
404405,Azospira_restricta,4.75E-05,33,NA,0.974002574,0.974002574,FALSE
2184519,Hydrogenophaga_sp._NH-16,0.000217539,34,NA,0.9997426,0.9997426,FALSE
7,Azorhizobium_caulinodans,8.63E-05,35,NA,0.995495495,0.995495495,FALSE
2697033,Bombella_sp._KACC_21507,1.25E-06,13,NA,0.919554849,0.919554849,FALSE
261964,Kangiella_koreensis,7.43E-07,12,NA,0.904231963,0.904231963,FALSE
36808,Corynebacterium_bovis,6.66E-05,36,NA,0.945945946,0.945945946,FALSE
76761,Pseudomonas_veronii,2.42E-05,27,NA,0.48716784,0.48716784,FALSE
34105,Streptobacillus_moniliformis,9.82E-06,27,NA,0.998410175,0.998410175,FALSE
1803865,Thiomicrospira_sp._S5,3.40E-07,6,NA,0.761791203,0.761791203,FALSE
400065,Streptococcus_merionis,2.53E-06,14,NA,0.932962374,0.932962374,FALSE
2424,Fervidobacterium_nodosum,1.18E-06,11,NA,0.886819593,0.886819593,FALSE
69665,Caulobacter_sp._FWC26,0.000165051,36,NA,0.445945946,0.445945946,FALSE
1082851,Comamonas_serinivorans,5.66E-05,33,NA,0.974002574,0.974002574,FALSE
1334193,[Enterobacter]_lignolyticus,9.63E-06,26,NA,0.794723295,0.794723295,FALSE
46354,Thermoanaerobacter_wiegelii,4.99E-07,4,NA,0.69021122,0.69021122,FALSE
301,Pseudomonas_oleovorans,0.000425267,31,NA,0.680596563,0.680596563,FALSE
1986146,Desulfobulbus_oralis,2.59E-05,32,NA,0.997501703,0.997501703,FALSE
1675686,Sulfurifustis_variabilis,3.33E-05,33,NA,0.99898554,0.99898554,FALSE
512649,Vibrio_azureus,6.99E-06,24,NA,0.994587024,0.994587024,FALSE
40567,Actinosynnema_mirum,6.35E-05,18,NA,0.970656371,0.970656371,FALSE
46224,Bacillus_sporothermodurans,1.28E-05,30,NA,0.991520933,0.991520933,FALSE
1353260,Candidatus_Nitrosocosmicus_oleophilus,1.35E-05,28,NA,0.999046105,0.999046105,FALSE
530584,Prauserella_marina,0.00010358,34,NA,0.9997426,0.9997426,FALSE
1033854,Thioalkalivibrio_sulfidiphilus,3.18E-05,33,NA,0.99898554,0.99898554,FALSE
136857,Corynebacterium_testudinoris,6.75E-05,33,NA,0.99898554,0.99898554,FALSE
2565926,Paenibacillus_sp._HB172198,6.03E-06,25,NA,0.996252555,0.996252555,FALSE
215578,Entomoplasma_somnilux,7.93E-07,8,NA,0.820190779,0.820190779,FALSE
2558360,Oecophyllibacter_saccharovorans,5.09E-06,23,NA,0.992421834,0.992421834,FALSE
2173853,Streptococcus_chenjunshii,2.56E-06,16,NA,0.954689984,0.954689984,FALSE
450,Legionella_longbeachae,5.74E-06,24,NA,0.994587024,0.994587024,FALSE
2124,Mycoplasma_salivarium,1.87E-06,14,NA,0.932962374,0.932962374,FALSE
244366,Klebsiella_variicola,0.000141475,31,NA,0.937580438,0.937580438,FALSE
185588,Ruegeria_sp._PR1b,1.06E-06,10,NA,0.867136044,0.867136044,FALSE
2026624,Parasphingopyxis_algicola,5.09E-05,33,NA,0.99898554,0.99898554,FALSE
1639108,Chania_multitudinisentens,6.41E-06,24,NA,0.937209478,0.937209478,FALSE
1458355,Mixta_theicola,1.39E-05,28,NA,0.980286169,0.980286169,FALSE
1196083,Snodgrassella_alvi,1.71E-06,16,NA,0.954689984,0.954689984,FALSE
2692233,Streptomyces_sp._HF10,3.73E-05,30,NA,0.914414414,0.914414414,FALSE
1927,Streptomyces_rimosus,8.66E-05,35,NA,0.995495495,0.995495495,FALSE
1499308,Paracoccus_mutanolyticus,0.000489318,37,NA,0.5,0.5,FALSE
487,Neisseria_meningitidis,0.000204034,35,NA,0.995495495,0.995495495,FALSE
2587844,Halomonas_sp._THAF5a,3.12E-05,34,NA,0.9997426,0.9997426,FALSE
172713,Paenibacillus_kribbensis,2.09E-05,30,NA,0.999735029,0.999735029,FALSE
78448,Bifidobacterium_pullorum,2.98E-05,31,NA,0.937580438,0.937580438,FALSE
1796613,Bacteroides_caecimuris,5.59E-05,28,NA,0.155007949,0.155007949,FALSE
1940612,Pigmentiphaga_aceris,1.76E-05,30,NA,0.914414414,0.914414414,FALSE
53419,Treponema_socranskii,5.02E-06,25,NA,0.950866833,0.950866833,FALSE
308754,Rhodovulum_sp._MB263,0.000102356,34,NA,0.986743887,0.986743887,FALSE
1075,Rhodobacter_blasticus,0.000185228,35,NA,0.995495495,0.995495495,FALSE
1855380,Pseudomonas_sp._Z003-0.4C(8344-21),6.90E-06,20,NA,0.562419562,0.562419562,FALSE
1239415,Dokdonia_sp._PRO95,9.80E-07,11,NA,0.886819593,0.886819593,FALSE
2198,Methanoculleus_marisnigri,2.52E-06,16,NA,0.954689984,0.954689984,FALSE
1538553,Methylomonas_denitrificans,3.14E-06,18,NA,0.970656371,0.970656371,FALSE
1354,Enterococcus_hirae,0.000587486,33,NA,0.784798244,0.784798244,FALSE
1486991,Candidatus_Sodalis_pierantonius,8.07E-06,18,NA,0.970656371,0.970656371,FALSE
281093,Prosthecochloris_sp._GSB1,2.34E-06,17,NA,0.963320463,0.963320463,FALSE
2699395,Methylosinus_sp._C49,3.66E-05,32,NA,0.997501703,0.997501703,FALSE
367190,Yersinia_similis,7.84E-06,13,NA,0.919554849,0.919554849,FALSE
2657486,Devosia_sp._S02,7.40E-05,34,NA,0.9997426,0.9997426,FALSE
1983118,Mycobacterium_virus_Nigel,1.97E-07,1,NA,NA,NA,FALSE
1336794,Formosa_sp._Hel1_33_131,5.11E-06,23,NA,0.992421834,0.992421834,FALSE
1765049,Azospira_sp._I09,3.43E-05,29,NA,0.986645469,0.986645469,FALSE
1522758,Streptomyces_sp._ADI95-16,3.82E-05,32,NA,0.997501703,0.997501703,FALSE
1177759,Chipapillomavirus_2,2.62E-07,1,NA,NA,NA,FALSE
2283236,Aplysia_californica_nido-like_virus,2.62E-08,1,NA,NA,NA,FALSE
218936,Aeromonas_simiae,1.24E-05,28,NA,0.980286169,0.980286169,FALSE
1924734,Staphylococcus_virus_S253,2.03E-07,1,NA,NA,NA,FALSE
471827,Candidatus_Desulforudis_audaxviator,4.54E-06,21,NA,0.883412825,0.883412825,FALSE
67296,Streptomyces_finlayi,4.64E-05,34,NA,0.9997426,0.9997426,FALSE
585455,Thiohalobacter_thiocyanaticus,4.22E-06,14,NA,0.932962374,0.932962374,FALSE
1472767,Lentibacillus_amyloliquefaciens,9.01E-06,24,NA,0.937209478,0.937209478,FALSE
142650,Mycoplasma_phocirhinis,1.44E-06,11,NA,0.886819593,0.886819593,FALSE
2749807,Pseudomonas_sp._Y39-6,3.47E-06,13,NA,0.919554849,0.919554849,FALSE
2605747,Pedobacter_sp._CJ43,1.37E-05,29,NA,0.999470058,0.999470058,FALSE
2615203,Hymenobacter_baengnokdamensis,2.17E-05,29,NA,0.986645469,0.986645469,FALSE
1211322,Deinococcus_metallilatus,0.000483106,34,NA,0.9997426,0.9997426,FALSE
29497,Vibrio_splendidus,1.65E-06,13,NA,0.919554849,0.919554849,FALSE
2787628,Treponema_sp._RCC2812,6.07E-06,25,NA,0.759330759,0.759330759,FALSE
1117645,Elizabethkingia_anophelis,0.000218383,33,NA,0.999992429,0.999992429,FALSE
2563896,Candidatus_Pelagibacter_giovannonii,1.05E-05,17,NA,0.77992278,0.77992278,FALSE
699433,Halobellus_limi,4.34E-05,33,NA,0.99898554,0.99898554,FALSE
1499687,Planococcus_massiliensis,6.73E-06,24,NA,0.994587024,0.994587024,FALSE
38027,Methanosarcina_siciliae,4.33E-06,20,NA,0.981981982,0.981981982,FALSE
1705617,Capnocytophaga_sp._oral_taxon_323,1.15E-05,22,NA,0.989666137,0.989666137,FALSE
1598147,Planococcus_faecalis,9.69E-07,7,NA,0.792527822,0.792527822,FALSE
1331682,Brachybacterium_ginsengisoli,0.000484845,37,NA,0.5,0.5,FALSE
316279,Synechococcus_sp._CC9902,1.11E-06,15,NA,0.944621092,0.944621092,FALSE
1836467,Maribacter_sp._T28,5.25E-06,23,NA,0.992421834,0.992421834,FALSE
29448,Bradyrhizobium_elkanii,1.60E-05,10,NA,0.867136044,0.867136044,FALSE
110505,Mycobacterium_heckeshornense,6.05E-05,34,NA,0.9997426,0.9997426,FALSE
1511,Acetoanaerobium_sticklandii,9.99E-06,30,NA,0.991520933,0.991520933,FALSE
216816,Bifidobacterium_longum,0.000895334,37,NA,0.5,0.5,FALSE
1516059,Microbulbifer_sp._ALW1,6.35E-06,27,NA,0.972291619,0.972291619,FALSE
2049589,Pseudomonas_sp._HLS-6,2.13E-05,31,NA,0.995079113,0.995079113,FALSE
73913,Methanocaldococcus_vulcanius,9.18E-06,20,NA,0.981981982,0.981981982,FALSE
85336,Rothia_nasimurium,0.000113136,35,NA,0.995495495,0.995495495,FALSE
1806891,Chlamydia_sp._2742-308,1.42E-07,1,NA,NA,NA,FALSE
2495594,Geobacter_sp._SVR,6.05E-06,25,NA,0.996252555,0.996252555,FALSE
2810516,Rothia_sp._ZJ932,2.46E-05,31,NA,0.995079113,0.995079113,FALSE
2714926,Dysgonomonas_sp._HDW5A,1.42E-06,9,NA,0.844992051,0.844992051,FALSE
2714927,Dysgonomonas_sp._HDW5B,5.67E-06,16,NA,0.954689984,0.954689984,FALSE
44574,Nitrosomonas_communis,1.26E-05,27,NA,0.998410175,0.998410175,FALSE
2739434,Chitinibacter_sp._2T18,2.66E-06,16,NA,0.954689984,0.954689984,FALSE
398,Rhizobium_tropici,6.09E-05,34,NA,0.9997426,0.9997426,FALSE
833,Fibrobacter_succinogenes,9.94E-06,25,NA,0.996252555,0.996252555,FALSE
445696,Prochlorococcus_phage_P-HM2,1.73E-07,1,NA,NA,NA,FALSE
104336,Microbacterium_foliorum,0.000281397,36,NA,0.945945946,0.945945946,FALSE
299767,Enterobacter_ludwigii,2.43E-05,23,NA,0.683783784,0.683783784,FALSE
1226968,Azospirillum_humicireducens,4.80E-05,31,NA,0.999886441,0.999886441,FALSE
80860,Streptomyces_cyanogenus,4.24E-05,32,NA,0.957528958,0.957528958,FALSE
996801,Polaribacter_reichenbachii,1.08E-05,30,NA,0.999735029,0.999735029,FALSE
1444770,Xylella_taiwanensis,5.06E-06,24,NA,0.994587024,0.994587024,FALSE
1406197,Brevibacterium_sp._Ap13,6.04E-06,23,NA,0.992421834,0.992421834,FALSE
